#  E (eV)   dos(E)     Int dos(E)
-11.061  0.3123E-81  0.4800E+02
-11.061  0.3123E-81  0.4800E+02
-11.060  0.3123E-81  0.4800E+02
-11.060  0.3123E-81  0.4800E+02
-11.059  0.3123E-81  0.4800E+02
-11.059  0.3123E-81  0.4800E+02
-11.058  0.3123E-81  0.4800E+02
-11.058  0.3123E-81  0.4800E+02
-11.057  0.3123E-81  0.4800E+02
-11.057  0.3123E-81  0.4800E+02
-11.056  0.3123E-81  0.4800E+02
-11.056  0.3123E-81  0.4800E+02
-11.055  0.3123E-81  0.4800E+02
-11.055  0.3123E-81  0.4800E+02
-11.054  0.3123E-81  0.4800E+02
-11.054  0.3123E-81  0.4800E+02
-11.053  0.3123E-81  0.4800E+02
-11.053  0.3123E-81  0.4800E+02
-11.052  0.3123E-81  0.4800E+02
-11.052  0.3123E-81  0.4800E+02
-11.051  0.3123E-81  0.4800E+02
-11.051  0.3123E-81  0.4800E+02
-11.050  0.3123E-81  0.4800E+02
-11.050  0.3123E-81  0.4800E+02
-11.049  0.3123E-81  0.4800E+02
-11.049  0.3123E-81  0.4800E+02
-11.048  0.3123E-81  0.4800E+02
-11.048  0.3123E-81  0.4800E+02
-11.047  0.3123E-81  0.4800E+02
-11.047  0.3123E-81  0.4800E+02
-11.046  0.3123E-81  0.4800E+02
-11.046  0.3123E-81  0.4800E+02
-11.045  0.3123E-81  0.4800E+02
-11.045  0.3123E-81  0.4800E+02
-11.044  0.3123E-81  0.4800E+02
-11.044  0.3123E-81  0.4800E+02
-11.043  0.3123E-81  0.4800E+02
-11.043  0.3123E-81  0.4800E+02
-11.042  0.3123E-81  0.4800E+02
-11.042  0.3123E-81  0.4800E+02
-11.041  0.3123E-81  0.4800E+02
-11.041  0.3123E-81  0.4800E+02
-11.040  0.3123E-81  0.4800E+02
-11.040  0.3123E-81  0.4800E+02
-11.039  0.3123E-81  0.4800E+02
-11.039  0.3123E-81  0.4800E+02
-11.038  0.3123E-81  0.4800E+02
-11.038  0.3123E-81  0.4800E+02
-11.037  0.3123E-81  0.4800E+02
-11.037  0.3123E-81  0.4800E+02
-11.036  0.3123E-81  0.4800E+02
-11.036  0.3123E-81  0.4800E+02
-11.035  0.3123E-81  0.4800E+02
-11.035  0.3123E-81  0.4800E+02
-11.034  0.3123E-81  0.4800E+02
-11.034  0.3123E-81  0.4800E+02
-11.033  0.3123E-81  0.4800E+02
-11.033  0.3123E-81  0.4800E+02
-11.032  0.3123E-81  0.4800E+02
-11.032  0.3123E-81  0.4800E+02
-11.031  0.3123E-81  0.4800E+02
-11.031  0.3123E-81  0.4800E+02
-11.030  0.3123E-81  0.4800E+02
-11.030  0.3123E-81  0.4800E+02
-11.029  0.3123E-81  0.4800E+02
-11.029  0.3123E-81  0.4800E+02
-11.028  0.3123E-81  0.4800E+02
-11.028  0.3123E-81  0.4800E+02
-11.027  0.3123E-81  0.4800E+02
-11.027  0.3123E-81  0.4800E+02
-11.026  0.3123E-81  0.4800E+02
-11.026  0.3123E-81  0.4800E+02
-11.025  0.3123E-81  0.4800E+02
-11.025  0.3123E-81  0.4800E+02
-11.024  0.3123E-81  0.4800E+02
-11.024  0.3123E-81  0.4800E+02
-11.023  0.3123E-81  0.4800E+02
-11.023  0.3123E-81  0.4800E+02
-11.022  0.3123E-81  0.4800E+02
-11.022  0.1803E-74  0.4800E+02
-11.021  0.2816E-63  0.4800E+02
-11.021  0.5976E-53  0.4800E+02
-11.020  0.1724E-43  0.4800E+02
-11.020  0.6763E-35  0.4800E+02
-11.019  0.3612E-27  0.4800E+02
-11.019  0.2629E-20  0.4800E+02
-11.018  0.2610E-14  0.4800E+02
-11.018  0.3540E-09  0.4800E+02
-11.017  0.6568E-05  0.4800E+02
-11.017  0.1669E-01  0.4800E+02
-11.016  0.5819E+01  0.4800E+02
-11.016  0.2787E+03  0.4814E+02
-11.015  0.1836E+04  0.4906E+02
-11.015  0.1667E+04  0.4989E+02
-11.014  0.2084E+03  0.5000E+02
-11.014  0.3594E+01  0.5000E+02
-11.013  0.8542E-02  0.5000E+02
-11.013  0.2797E-05  0.5000E+02
-11.012  0.1261E-09  0.5000E+02
-11.012  0.7814E-15  0.5000E+02
-11.011  0.6650E-21  0.5000E+02
-11.011  0.7759E-28  0.5000E+02
-11.010  0.1240E-35  0.5000E+02
-11.010  0.2708E-44  0.5000E+02
-11.009  0.8081E-54  0.5000E+02
-11.009  0.3289E-64  0.5000E+02
-11.008  0.1825E-75  0.5000E+02
-11.008  0.3123E-81  0.5000E+02
-11.007  0.3123E-81  0.5000E+02
-11.007  0.3123E-81  0.5000E+02
-11.006  0.3123E-81  0.5000E+02
-11.006  0.3123E-81  0.5000E+02
-11.005  0.3123E-81  0.5000E+02
-11.005  0.3123E-81  0.5000E+02
-11.004  0.3123E-81  0.5000E+02
-11.004  0.3123E-81  0.5000E+02
-11.003  0.3123E-81  0.5000E+02
-11.003  0.3123E-81  0.5000E+02
-11.002  0.3123E-81  0.5000E+02
-11.002  0.3123E-81  0.5000E+02
-11.001  0.3123E-81  0.5000E+02
-11.001  0.3123E-81  0.5000E+02
-11.000  0.3123E-81  0.5000E+02
-11.000  0.3123E-81  0.5000E+02
-10.999  0.3123E-81  0.5000E+02
-10.999  0.3123E-81  0.5000E+02
-10.998  0.3123E-81  0.5000E+02
-10.998  0.3123E-81  0.5000E+02
-10.997  0.3123E-81  0.5000E+02
-10.997  0.3123E-81  0.5000E+02
-10.996  0.3123E-81  0.5000E+02
-10.996  0.3123E-81  0.5000E+02
-10.995  0.3123E-81  0.5000E+02
-10.995  0.3123E-81  0.5000E+02
-10.994  0.3123E-81  0.5000E+02
-10.994  0.3123E-81  0.5000E+02
-10.993  0.3123E-81  0.5000E+02
-10.993  0.3123E-81  0.5000E+02
-10.992  0.3123E-81  0.5000E+02
-10.992  0.3123E-81  0.5000E+02
-10.991  0.3123E-81  0.5000E+02
-10.991  0.3123E-81  0.5000E+02
-10.990  0.3123E-81  0.5000E+02
-10.990  0.3123E-81  0.5000E+02
-10.989  0.3123E-81  0.5000E+02
-10.989  0.3123E-81  0.5000E+02
-10.988  0.3123E-81  0.5000E+02
-10.988  0.3123E-81  0.5000E+02
-10.987  0.3123E-81  0.5000E+02
-10.987  0.3123E-81  0.5000E+02
-10.986  0.3123E-81  0.5000E+02
-10.986  0.3123E-81  0.5000E+02
-10.985  0.3123E-81  0.5000E+02
-10.985  0.3123E-81  0.5000E+02
-10.984  0.3123E-81  0.5000E+02
-10.984  0.3123E-81  0.5000E+02
-10.983  0.3123E-81  0.5000E+02
-10.983  0.3123E-81  0.5000E+02
-10.982  0.3123E-81  0.5000E+02
-10.982  0.3123E-81  0.5000E+02
-10.981  0.3123E-81  0.5000E+02
-10.981  0.3123E-81  0.5000E+02
-10.980  0.3123E-81  0.5000E+02
-10.980  0.3123E-81  0.5000E+02
-10.979  0.3123E-81  0.5000E+02
-10.979  0.3123E-81  0.5000E+02
-10.978  0.3123E-81  0.5000E+02
-10.978  0.3123E-81  0.5000E+02
-10.977  0.3123E-81  0.5000E+02
-10.977  0.3123E-81  0.5000E+02
-10.976  0.3123E-81  0.5000E+02
-10.976  0.3123E-81  0.5000E+02
-10.975  0.3123E-81  0.5000E+02
-10.975  0.3123E-81  0.5000E+02
-10.974  0.3123E-81  0.5000E+02
-10.974  0.3123E-81  0.5000E+02
-10.973  0.3123E-81  0.5000E+02
-10.973  0.3123E-81  0.5000E+02
-10.972  0.3123E-81  0.5000E+02
-10.972  0.3123E-81  0.5000E+02
-10.971  0.3123E-81  0.5000E+02
-10.971  0.3123E-81  0.5000E+02
-10.970  0.3123E-81  0.5000E+02
-10.970  0.3123E-81  0.5000E+02
-10.969  0.3123E-81  0.5000E+02
-10.969  0.3123E-81  0.5000E+02
-10.968  0.3123E-81  0.5000E+02
-10.968  0.3123E-81  0.5000E+02
-10.967  0.3123E-81  0.5000E+02
-10.967  0.3123E-81  0.5000E+02
-10.966  0.3123E-81  0.5000E+02
-10.966  0.3123E-81  0.5000E+02
-10.965  0.3123E-81  0.5000E+02
-10.965  0.3123E-81  0.5000E+02
-10.964  0.3123E-81  0.5000E+02
-10.964  0.3123E-81  0.5000E+02
-10.963  0.3123E-81  0.5000E+02
-10.963  0.3123E-81  0.5000E+02
-10.962  0.3123E-81  0.5000E+02
-10.962  0.3123E-81  0.5000E+02
-10.961  0.3123E-81  0.5000E+02
-10.961  0.3123E-81  0.5000E+02
-10.960  0.3123E-81  0.5000E+02
-10.960  0.3123E-81  0.5000E+02
-10.959  0.3123E-81  0.5000E+02
-10.959  0.3123E-81  0.5000E+02
-10.958  0.3123E-81  0.5000E+02
-10.958  0.3123E-81  0.5000E+02
-10.957  0.3123E-81  0.5000E+02
-10.957  0.3123E-81  0.5000E+02
-10.956  0.3123E-81  0.5000E+02
-10.956  0.3123E-81  0.5000E+02
-10.955  0.3123E-81  0.5000E+02
-10.955  0.3123E-81  0.5000E+02
-10.954  0.3123E-81  0.5000E+02
-10.954  0.3123E-81  0.5000E+02
-10.953  0.3123E-81  0.5000E+02
-10.953  0.3123E-81  0.5000E+02
-10.952  0.3123E-81  0.5000E+02
-10.952  0.3123E-81  0.5000E+02
-10.951  0.3123E-81  0.5000E+02
-10.951  0.3123E-81  0.5000E+02
-10.950  0.3123E-81  0.5000E+02
-10.950  0.3123E-81  0.5000E+02
-10.949  0.3123E-81  0.5000E+02
-10.949  0.3123E-81  0.5000E+02
-10.948  0.3123E-81  0.5000E+02
-10.948  0.3123E-81  0.5000E+02
-10.947  0.3123E-81  0.5000E+02
-10.947  0.3123E-81  0.5000E+02
-10.946  0.3123E-81  0.5000E+02
-10.946  0.3123E-81  0.5000E+02
-10.945  0.3123E-81  0.5000E+02
-10.945  0.3123E-81  0.5000E+02
-10.944  0.3123E-81  0.5000E+02
-10.944  0.3123E-81  0.5000E+02
-10.943  0.3123E-81  0.5000E+02
-10.943  0.3123E-81  0.5000E+02
-10.942  0.3123E-81  0.5000E+02
-10.942  0.3123E-81  0.5000E+02
-10.941  0.3123E-81  0.5000E+02
-10.941  0.3123E-81  0.5000E+02
-10.940  0.3123E-81  0.5000E+02
-10.940  0.3123E-81  0.5000E+02
-10.939  0.3123E-81  0.5000E+02
-10.939  0.3123E-81  0.5000E+02
-10.938  0.3123E-81  0.5000E+02
-10.938  0.3123E-81  0.5000E+02
-10.937  0.3123E-81  0.5000E+02
-10.937  0.3123E-81  0.5000E+02
-10.936  0.3123E-81  0.5000E+02
-10.936  0.3123E-81  0.5000E+02
-10.935  0.3123E-81  0.5000E+02
-10.935  0.3123E-81  0.5000E+02
-10.934  0.3123E-81  0.5000E+02
-10.934  0.3123E-81  0.5000E+02
-10.933  0.3123E-81  0.5000E+02
-10.933  0.3123E-81  0.5000E+02
-10.932  0.3123E-81  0.5000E+02
-10.932  0.3123E-81  0.5000E+02
-10.931  0.3123E-81  0.5000E+02
-10.931  0.3123E-81  0.5000E+02
-10.930  0.3123E-81  0.5000E+02
-10.930  0.3123E-81  0.5000E+02
-10.929  0.3123E-81  0.5000E+02
-10.929  0.3123E-81  0.5000E+02
-10.928  0.3123E-81  0.5000E+02
-10.928  0.3123E-81  0.5000E+02
-10.927  0.3123E-81  0.5000E+02
-10.927  0.3123E-81  0.5000E+02
-10.926  0.3123E-81  0.5000E+02
-10.926  0.3123E-81  0.5000E+02
-10.925  0.3123E-81  0.5000E+02
-10.925  0.3123E-81  0.5000E+02
-10.924  0.3123E-81  0.5000E+02
-10.924  0.3123E-81  0.5000E+02
-10.923  0.3123E-81  0.5000E+02
-10.923  0.3123E-81  0.5000E+02
-10.922  0.3123E-81  0.5000E+02
-10.922  0.3123E-81  0.5000E+02
-10.921  0.3123E-81  0.5000E+02
-10.921  0.3123E-81  0.5000E+02
-10.920  0.3123E-81  0.5000E+02
-10.920  0.3123E-81  0.5000E+02
-10.919  0.3123E-81  0.5000E+02
-10.919  0.3123E-81  0.5000E+02
-10.918  0.3123E-81  0.5000E+02
-10.918  0.3123E-81  0.5000E+02
-10.917  0.3123E-81  0.5000E+02
-10.917  0.3123E-81  0.5000E+02
-10.916  0.3123E-81  0.5000E+02
-10.916  0.3123E-81  0.5000E+02
-10.915  0.3123E-81  0.5000E+02
-10.915  0.3123E-81  0.5000E+02
-10.914  0.3123E-81  0.5000E+02
-10.914  0.3123E-81  0.5000E+02
-10.913  0.3123E-81  0.5000E+02
-10.913  0.3123E-81  0.5000E+02
-10.912  0.3123E-81  0.5000E+02
-10.912  0.3123E-81  0.5000E+02
-10.911  0.3123E-81  0.5000E+02
-10.911  0.3123E-81  0.5000E+02
-10.910  0.3123E-81  0.5000E+02
-10.910  0.3123E-81  0.5000E+02
-10.909  0.3123E-81  0.5000E+02
-10.909  0.3123E-81  0.5000E+02
-10.908  0.3123E-81  0.5000E+02
-10.908  0.3123E-81  0.5000E+02
-10.907  0.3123E-81  0.5000E+02
-10.907  0.3123E-81  0.5000E+02
-10.906  0.3123E-81  0.5000E+02
-10.906  0.3123E-81  0.5000E+02
-10.905  0.3123E-81  0.5000E+02
-10.905  0.3123E-81  0.5000E+02
-10.904  0.3123E-81  0.5000E+02
-10.904  0.3123E-81  0.5000E+02
-10.903  0.3123E-81  0.5000E+02
-10.903  0.3123E-81  0.5000E+02
-10.902  0.3123E-81  0.5000E+02
-10.902  0.3123E-81  0.5000E+02
-10.901  0.3123E-81  0.5000E+02
-10.901  0.3123E-81  0.5000E+02
-10.900  0.3123E-81  0.5000E+02
-10.900  0.3123E-81  0.5000E+02
-10.899  0.3123E-81  0.5000E+02
-10.899  0.3123E-81  0.5000E+02
-10.898  0.3123E-81  0.5000E+02
-10.898  0.3123E-81  0.5000E+02
-10.897  0.3123E-81  0.5000E+02
-10.897  0.3123E-81  0.5000E+02
-10.896  0.3123E-81  0.5000E+02
-10.896  0.3123E-81  0.5000E+02
-10.895  0.3123E-81  0.5000E+02
-10.895  0.3123E-81  0.5000E+02
-10.894  0.3123E-81  0.5000E+02
-10.894  0.3123E-81  0.5000E+02
-10.893  0.3123E-81  0.5000E+02
-10.893  0.3123E-81  0.5000E+02
-10.892  0.3123E-81  0.5000E+02
-10.892  0.3123E-81  0.5000E+02
-10.891  0.3123E-81  0.5000E+02
-10.891  0.3123E-81  0.5000E+02
-10.890  0.3123E-81  0.5000E+02
-10.890  0.3123E-81  0.5000E+02
-10.889  0.3123E-81  0.5000E+02
-10.889  0.3123E-81  0.5000E+02
-10.888  0.3123E-81  0.5000E+02
-10.888  0.3123E-81  0.5000E+02
-10.887  0.3123E-81  0.5000E+02
-10.887  0.3123E-81  0.5000E+02
-10.886  0.3123E-81  0.5000E+02
-10.886  0.3123E-81  0.5000E+02
-10.885  0.3123E-81  0.5000E+02
-10.885  0.3123E-81  0.5000E+02
-10.884  0.3123E-81  0.5000E+02
-10.884  0.3123E-81  0.5000E+02
-10.883  0.3123E-81  0.5000E+02
-10.883  0.3123E-81  0.5000E+02
-10.882  0.3123E-81  0.5000E+02
-10.882  0.3123E-81  0.5000E+02
-10.881  0.3123E-81  0.5000E+02
-10.881  0.3123E-81  0.5000E+02
-10.880  0.3123E-81  0.5000E+02
-10.880  0.3123E-81  0.5000E+02
-10.879  0.3123E-81  0.5000E+02
-10.879  0.3123E-81  0.5000E+02
-10.878  0.3123E-81  0.5000E+02
-10.878  0.3123E-81  0.5000E+02
-10.877  0.3123E-81  0.5000E+02
-10.877  0.3123E-81  0.5000E+02
-10.876  0.3123E-81  0.5000E+02
-10.876  0.3123E-81  0.5000E+02
-10.875  0.3123E-81  0.5000E+02
-10.875  0.3123E-81  0.5000E+02
-10.874  0.3123E-81  0.5000E+02
-10.874  0.3123E-81  0.5000E+02
-10.873  0.3123E-81  0.5000E+02
-10.873  0.3123E-81  0.5000E+02
-10.872  0.3123E-81  0.5000E+02
-10.872  0.3123E-81  0.5000E+02
-10.871  0.3123E-81  0.5000E+02
-10.871  0.3123E-81  0.5000E+02
-10.870  0.3123E-81  0.5000E+02
-10.870  0.3123E-81  0.5000E+02
-10.869  0.3123E-81  0.5000E+02
-10.869  0.3123E-81  0.5000E+02
-10.868  0.3123E-81  0.5000E+02
-10.868  0.3123E-81  0.5000E+02
-10.867  0.3123E-81  0.5000E+02
-10.867  0.3123E-81  0.5000E+02
-10.866  0.3123E-81  0.5000E+02
-10.866  0.3123E-81  0.5000E+02
-10.865  0.3123E-81  0.5000E+02
-10.865  0.3123E-81  0.5000E+02
-10.864  0.3123E-81  0.5000E+02
-10.864  0.3123E-81  0.5000E+02
-10.863  0.3123E-81  0.5000E+02
-10.863  0.3123E-81  0.5000E+02
-10.862  0.3123E-81  0.5000E+02
-10.862  0.3123E-81  0.5000E+02
-10.861  0.3123E-81  0.5000E+02
-10.861  0.3123E-81  0.5000E+02
-10.860  0.3123E-81  0.5000E+02
-10.860  0.3123E-81  0.5000E+02
-10.859  0.3123E-81  0.5000E+02
-10.859  0.3123E-81  0.5000E+02
-10.858  0.3123E-81  0.5000E+02
-10.858  0.3123E-81  0.5000E+02
-10.857  0.3123E-81  0.5000E+02
-10.857  0.3123E-81  0.5000E+02
-10.856  0.3123E-81  0.5000E+02
-10.856  0.3123E-81  0.5000E+02
-10.855  0.3123E-81  0.5000E+02
-10.855  0.3123E-81  0.5000E+02
-10.854  0.3123E-81  0.5000E+02
-10.854  0.3123E-81  0.5000E+02
-10.853  0.3123E-81  0.5000E+02
-10.853  0.3123E-81  0.5000E+02
-10.852  0.3123E-81  0.5000E+02
-10.852  0.3123E-81  0.5000E+02
-10.851  0.3123E-81  0.5000E+02
-10.851  0.3123E-81  0.5000E+02
-10.850  0.3123E-81  0.5000E+02
-10.850  0.3123E-81  0.5000E+02
-10.849  0.3123E-81  0.5000E+02
-10.849  0.3123E-81  0.5000E+02
-10.848  0.3123E-81  0.5000E+02
-10.848  0.3123E-81  0.5000E+02
-10.847  0.3123E-81  0.5000E+02
-10.847  0.3123E-81  0.5000E+02
-10.846  0.3123E-81  0.5000E+02
-10.846  0.3123E-81  0.5000E+02
-10.845  0.3123E-81  0.5000E+02
-10.845  0.3123E-81  0.5000E+02
-10.844  0.3123E-81  0.5000E+02
-10.844  0.3123E-81  0.5000E+02
-10.843  0.3123E-81  0.5000E+02
-10.843  0.3123E-81  0.5000E+02
-10.842  0.3123E-81  0.5000E+02
-10.842  0.3123E-81  0.5000E+02
-10.841  0.3123E-81  0.5000E+02
-10.841  0.3123E-81  0.5000E+02
-10.840  0.3123E-81  0.5000E+02
-10.840  0.3123E-81  0.5000E+02
-10.839  0.3123E-81  0.5000E+02
-10.839  0.3123E-81  0.5000E+02
-10.838  0.3123E-81  0.5000E+02
-10.838  0.3123E-81  0.5000E+02
-10.837  0.3123E-81  0.5000E+02
-10.837  0.3123E-81  0.5000E+02
-10.836  0.3123E-81  0.5000E+02
-10.836  0.3123E-81  0.5000E+02
-10.835  0.3123E-81  0.5000E+02
-10.835  0.3123E-81  0.5000E+02
-10.834  0.3123E-81  0.5000E+02
-10.834  0.3123E-81  0.5000E+02
-10.833  0.3123E-81  0.5000E+02
-10.833  0.3123E-81  0.5000E+02
-10.832  0.3123E-81  0.5000E+02
-10.832  0.3123E-81  0.5000E+02
-10.831  0.3123E-81  0.5000E+02
-10.831  0.3123E-81  0.5000E+02
-10.830  0.3123E-81  0.5000E+02
-10.830  0.3123E-81  0.5000E+02
-10.829  0.3123E-81  0.5000E+02
-10.829  0.3123E-81  0.5000E+02
-10.828  0.3123E-81  0.5000E+02
-10.828  0.3123E-81  0.5000E+02
-10.827  0.3123E-81  0.5000E+02
-10.827  0.3123E-81  0.5000E+02
-10.826  0.3123E-81  0.5000E+02
-10.826  0.3123E-81  0.5000E+02
-10.825  0.3123E-81  0.5000E+02
-10.825  0.3123E-81  0.5000E+02
-10.824  0.3123E-81  0.5000E+02
-10.824  0.3123E-81  0.5000E+02
-10.823  0.3123E-81  0.5000E+02
-10.823  0.3123E-81  0.5000E+02
-10.822  0.3123E-81  0.5000E+02
-10.822  0.3123E-81  0.5000E+02
-10.821  0.3123E-81  0.5000E+02
-10.821  0.3123E-81  0.5000E+02
-10.820  0.3123E-81  0.5000E+02
-10.820  0.3123E-81  0.5000E+02
-10.819  0.3123E-81  0.5000E+02
-10.819  0.3123E-81  0.5000E+02
-10.818  0.3123E-81  0.5000E+02
-10.818  0.3123E-81  0.5000E+02
-10.817  0.3123E-81  0.5000E+02
-10.817  0.3123E-81  0.5000E+02
-10.816  0.3123E-81  0.5000E+02
-10.816  0.3123E-81  0.5000E+02
-10.815  0.3123E-81  0.5000E+02
-10.815  0.3123E-81  0.5000E+02
-10.814  0.3123E-81  0.5000E+02
-10.814  0.3123E-81  0.5000E+02
-10.813  0.3123E-81  0.5000E+02
-10.813  0.3123E-81  0.5000E+02
-10.812  0.3123E-81  0.5000E+02
-10.812  0.3123E-81  0.5000E+02
-10.811  0.3123E-81  0.5000E+02
-10.811  0.3123E-81  0.5000E+02
-10.810  0.3123E-81  0.5000E+02
-10.810  0.3123E-81  0.5000E+02
-10.809  0.3123E-81  0.5000E+02
-10.809  0.3123E-81  0.5000E+02
-10.808  0.3123E-81  0.5000E+02
-10.808  0.3123E-81  0.5000E+02
-10.807  0.3123E-81  0.5000E+02
-10.807  0.3123E-81  0.5000E+02
-10.806  0.3123E-81  0.5000E+02
-10.806  0.3123E-81  0.5000E+02
-10.805  0.3123E-81  0.5000E+02
-10.805  0.3123E-81  0.5000E+02
-10.804  0.3123E-81  0.5000E+02
-10.804  0.3123E-81  0.5000E+02
-10.803  0.3123E-81  0.5000E+02
-10.803  0.3123E-81  0.5000E+02
-10.802  0.3123E-81  0.5000E+02
-10.802  0.3123E-81  0.5000E+02
-10.801  0.3123E-81  0.5000E+02
-10.801  0.3123E-81  0.5000E+02
-10.800  0.3123E-81  0.5000E+02
-10.800  0.3123E-81  0.5000E+02
-10.799  0.3123E-81  0.5000E+02
-10.799  0.3123E-81  0.5000E+02
-10.798  0.3123E-81  0.5000E+02
-10.798  0.3123E-81  0.5000E+02
-10.797  0.3123E-81  0.5000E+02
-10.797  0.3123E-81  0.5000E+02
-10.796  0.3123E-81  0.5000E+02
-10.796  0.3123E-81  0.5000E+02
-10.795  0.3123E-81  0.5000E+02
-10.795  0.3123E-81  0.5000E+02
-10.794  0.3123E-81  0.5000E+02
-10.794  0.3123E-81  0.5000E+02
-10.793  0.3123E-81  0.5000E+02
-10.793  0.3123E-81  0.5000E+02
-10.792  0.3123E-81  0.5000E+02
-10.792  0.3123E-81  0.5000E+02
-10.791  0.3123E-81  0.5000E+02
-10.791  0.3123E-81  0.5000E+02
-10.790  0.3123E-81  0.5000E+02
-10.790  0.3123E-81  0.5000E+02
-10.789  0.3123E-81  0.5000E+02
-10.789  0.3123E-81  0.5000E+02
-10.788  0.3123E-81  0.5000E+02
-10.788  0.3123E-81  0.5000E+02
-10.787  0.3123E-81  0.5000E+02
-10.787  0.3123E-81  0.5000E+02
-10.786  0.3123E-81  0.5000E+02
-10.786  0.3123E-81  0.5000E+02
-10.785  0.3123E-81  0.5000E+02
-10.785  0.3123E-81  0.5000E+02
-10.784  0.3123E-81  0.5000E+02
-10.784  0.3123E-81  0.5000E+02
-10.783  0.3123E-81  0.5000E+02
-10.783  0.3123E-81  0.5000E+02
-10.782  0.3123E-81  0.5000E+02
-10.782  0.3123E-81  0.5000E+02
-10.781  0.3123E-81  0.5000E+02
-10.781  0.3123E-81  0.5000E+02
-10.780  0.3123E-81  0.5000E+02
-10.780  0.3123E-81  0.5000E+02
-10.779  0.3123E-81  0.5000E+02
-10.779  0.3123E-81  0.5000E+02
-10.778  0.3123E-81  0.5000E+02
-10.778  0.3123E-81  0.5000E+02
-10.777  0.3123E-81  0.5000E+02
-10.777  0.3123E-81  0.5000E+02
-10.776  0.3123E-81  0.5000E+02
-10.776  0.3123E-81  0.5000E+02
-10.775  0.3123E-81  0.5000E+02
-10.775  0.3123E-81  0.5000E+02
-10.774  0.3123E-81  0.5000E+02
-10.774  0.3123E-81  0.5000E+02
-10.773  0.3123E-81  0.5000E+02
-10.773  0.3123E-81  0.5000E+02
-10.772  0.3123E-81  0.5000E+02
-10.772  0.3123E-81  0.5000E+02
-10.771  0.3123E-81  0.5000E+02
-10.771  0.3123E-81  0.5000E+02
-10.770  0.3123E-81  0.5000E+02
-10.770  0.3123E-81  0.5000E+02
-10.769  0.3123E-81  0.5000E+02
-10.769  0.3123E-81  0.5000E+02
-10.768  0.3123E-81  0.5000E+02
-10.768  0.3123E-81  0.5000E+02
-10.767  0.3123E-81  0.5000E+02
-10.767  0.3123E-81  0.5000E+02
-10.766  0.3123E-81  0.5000E+02
-10.766  0.3123E-81  0.5000E+02
-10.765  0.3123E-81  0.5000E+02
-10.765  0.3123E-81  0.5000E+02
-10.764  0.3123E-81  0.5000E+02
-10.764  0.3123E-81  0.5000E+02
-10.763  0.3123E-81  0.5000E+02
-10.763  0.3123E-81  0.5000E+02
-10.762  0.3123E-81  0.5000E+02
-10.762  0.3123E-81  0.5000E+02
-10.761  0.3123E-81  0.5000E+02
-10.761  0.3123E-81  0.5000E+02
-10.760  0.3123E-81  0.5000E+02
-10.760  0.3123E-81  0.5000E+02
-10.759  0.3123E-81  0.5000E+02
-10.759  0.3123E-81  0.5000E+02
-10.758  0.3123E-81  0.5000E+02
-10.758  0.3123E-81  0.5000E+02
-10.757  0.3123E-81  0.5000E+02
-10.757  0.3123E-81  0.5000E+02
-10.756  0.3123E-81  0.5000E+02
-10.756  0.3123E-81  0.5000E+02
-10.755  0.3123E-81  0.5000E+02
-10.755  0.3123E-81  0.5000E+02
-10.754  0.3123E-81  0.5000E+02
-10.754  0.3123E-81  0.5000E+02
-10.753  0.3123E-81  0.5000E+02
-10.753  0.3123E-81  0.5000E+02
-10.752  0.3123E-81  0.5000E+02
-10.752  0.3123E-81  0.5000E+02
-10.751  0.3123E-81  0.5000E+02
-10.751  0.3123E-81  0.5000E+02
-10.750  0.3123E-81  0.5000E+02
-10.750  0.3123E-81  0.5000E+02
-10.749  0.3123E-81  0.5000E+02
-10.749  0.3123E-81  0.5000E+02
-10.748  0.3123E-81  0.5000E+02
-10.748  0.3123E-81  0.5000E+02
-10.747  0.3123E-81  0.5000E+02
-10.747  0.3123E-81  0.5000E+02
-10.746  0.3123E-81  0.5000E+02
-10.746  0.3123E-81  0.5000E+02
-10.745  0.3123E-81  0.5000E+02
-10.745  0.3123E-81  0.5000E+02
-10.744  0.3123E-81  0.5000E+02
-10.744  0.3123E-81  0.5000E+02
-10.743  0.3123E-81  0.5000E+02
-10.743  0.3123E-81  0.5000E+02
-10.742  0.3123E-81  0.5000E+02
-10.742  0.3123E-81  0.5000E+02
-10.741  0.3123E-81  0.5000E+02
-10.741  0.3123E-81  0.5000E+02
-10.740  0.3123E-81  0.5000E+02
-10.740  0.3123E-81  0.5000E+02
-10.739  0.3123E-81  0.5000E+02
-10.739  0.3123E-81  0.5000E+02
-10.738  0.3123E-81  0.5000E+02
-10.738  0.3123E-81  0.5000E+02
-10.737  0.3123E-81  0.5000E+02
-10.737  0.3123E-81  0.5000E+02
-10.736  0.3123E-81  0.5000E+02
-10.736  0.3123E-81  0.5000E+02
-10.735  0.3123E-81  0.5000E+02
-10.735  0.3123E-81  0.5000E+02
-10.734  0.3123E-81  0.5000E+02
-10.734  0.3123E-81  0.5000E+02
-10.733  0.3123E-81  0.5000E+02
-10.733  0.3123E-81  0.5000E+02
-10.732  0.3123E-81  0.5000E+02
-10.732  0.3123E-81  0.5000E+02
-10.731  0.3123E-81  0.5000E+02
-10.731  0.3123E-81  0.5000E+02
-10.730  0.3123E-81  0.5000E+02
-10.730  0.3123E-81  0.5000E+02
-10.729  0.3123E-81  0.5000E+02
